ts:2024-05-29T07:00:16+02:00 t:21.86 h:78 b:2.595
ts:2024-05-29T07:30:13+02:00 t:21.89 h:78 b:2.595
ts:2024-05-29T08:00:12+02:00 t:21.94 h:79 b:2.632
ts:2024-05-29T09:00:18+02:00 t:22.06 h:79 b:2.456
ts:2024-05-29T09:30:16+02:00 t:22.02 h:79 b:2.456
ts:2024-05-29T10:00:15+02:00 t:22.02 h:79 b:2.620
ts:2024-05-29T10:30:13+02:00 t:22.04 h:79 b:2.620
ts:2024-05-29T11:00:12+02:00 t:22.10 h:80 b:2.561
ts:2024-05-29T11:30:13+02:00 t:22.13 h:80 b:2.563
ts:2024-05-29T12:00:13+02:00 t:22.12 h:80 b:2.563
ts:2024-05-29T12:30:11+02:00 t:22.12 h:80 b:2.563
ts:2024-05-29T13:00:17+02:00 t:22.10 h:80 b:2.563
ts:2024-05-29T13:30:16+02:00 t:22.12 h:80 b:2.625
ts:2024-05-29T14:00:14+02:00 t:22.13 h:80 b:2.625
ts:2024-05-29T14:30:16+02:00 t:22.12 h:80 b:2.563
ts:2024-05-29T15:00:12+02:00 t:22.09 h:80 b:2.563
ts:2024-05-29T15:30:17+02:00 t:22.14 h:80 b:2.565
ts:2024-05-29T16:00:16+02:00 t:22.12 h:80 b:2.565
ts:2024-05-29T16:30:17+02:00 t:22.12 h:80 b:2.563
